"type_2","type_3","id","dob","country","head_of_org","revenue","last_edited_by","last_edited_date","date_added","raw_source","algorithm"
"Organization","Company","Herrera-Wu",NA,"Oceanus","Nicolas Pelletier",168949.36,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Herring, Davis and Norris",NA,"Uzifrica","Shawn Reed",369630.69,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Herring, Wilson and Mendoza",NA,"Brindivaria","Melissa Pearson",83707.79,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Herring-Hubbard",NA,"Oceanus","Théodore Coste",15666.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Herring-Smith",NA,"Arvaros","Juliette Robin de Marchand",430637.24,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hess Group",NA,"Arvaros","Loredana Ferrucci",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hess Inc",NA,"Naraliket","Frida Carmen Farías Henríquez",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hess PLC",NA,"Oceanus","Thomas Hardy",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hess, Christensen and Perez",NA,"Uzifrica","Lilla Briccialdi",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hess, Knight and Paul",NA,"Oceanus","Rocío María Teresa Zambrano Huerta",41473.03,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hess-Johnson",NA,"Jiraputra","Auguste Perez de Barbe",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hester LLC",NA,"Kondanovia","Elizabeth Warren",75766.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hester, Jacobson and West",NA,"Mawalara","Sessa Zelaya Ocasio",8067.03,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hester-Parrish",NA,"Oceanus","Laurence Guérin Le Fernandez",12326.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hickman PLC",NA,"Naraliket","Bernadette Poirier-Fischer",4913.85,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hicks Group",NA,"Quornova","Holly Becker",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hicks Inc",NA,"Mawalara","Michelle Deschamps du Blanchard",4902.25,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hicks Ltd",NA,"Azurionix","Mtro. Alfredo Moya",25768.16,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hicks, Preston and Foley",NA,"Uziland","Kevin Carter",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hicks, Shaw and Griffin",NA,"Oceanus","Karla Meléndez",5591.74,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hicks-Burns",NA,"Oceanus","René Zedillo Montalvo",4796.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hicks-Calderon",NA,"Galduzim","Denise Guillot",7516.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hicks-Castro",NA,"Oceanus","Heather Hahn",35466.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hicks-Franklin",NA,"Ariuzima","Thibaut Ribeiro",98264.24,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","FishingCompany","Hicks-Hughes",NA,"Brindisola","Susan Cox",68608.88,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","LogisticsCompany","Hicks-Sosa",NA,"Azurionix","Sheila Hill MD",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Higgins and Sons",NA,"Uzifrica","Léon Ferrand Le Germain",11046.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Higgins, Hobbs and Meyer",NA,"Mawandia","Victoire Lombard",102019.83,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Higgins-Bradley",NA,"Brindisola","Meagan Robinson",1090627.02,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Higgins-Caldwell",NA,"Azurionix","Leah Sanchez",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Higgins-Keller",NA,"Ivarisia","Marco Torres",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Higgins-Walker",NA,"Quornova","Andrea Foster",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hill and Sons",NA,"Nalakond","Kenneth Mullins",4924.58,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hill Group",NA,"Isla Solmar","Mtro. Hilda Montoya",21427.45,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hill Ltd",NA,"Naraliket","Lacey Moore",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hill PLC",NA,"Oceanus","Diane King",4746.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hill, Adams and King",NA,"Mawalara","Alejandro Espinoza de la Fuente",16866.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hill, Alvarez and Ward",NA,"Quornova","Veronica Johnson",52024.08,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hill, Boone and Johnson",NA,"Mawalara","Sig. Telemaco Santorio",379867.43,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hill, Forbes and Rivera",NA,"Uzifrica","Ettore Panicucci",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hill, Jackson and Jordan",NA,"Kondanovia","Natalie Robinson",656394.11,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hill, Johns and Hart",NA,"Novarctica","Marco Camicione",6102.86,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hill, Jones and Fernandez",NA,"Naraliket","Sophia Mercadante",6446.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hill, King and Long",NA,"Naraliket","Karen Vasquez",186171.16,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hill, King and Mosley",NA,"Oceanus","Dolores Pedro Raya",4746.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hill, Ponce and Roberts",NA,"Oceanus","Sr(a). Úrsula Mares",15866.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hill, Silva and Miller",NA,"Oceanus","Sophia Gianetti",116103.33,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hill-Barker",NA,"Uzifrica","Carlota Yuridia Madera",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hill-Bryan",NA,"Isla Solmar","Gianmarco Rossi",59639.94,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hill-Erickson",NA,"Oceanus","Elvira Borzomì",15966.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hill-Gonzales",NA,"Oceanus","Sylvia Moneta",5943.84,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hill-Harding",NA,"Oceanus","Juan Salma Zayas",5096.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hill-Johnson",NA,"Mawalara","Aldo Leal Alcántar",14566.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","LogisticsCompany","Hill-Logan",NA,"Oceanus","Mtro. Diana Cabán",17598.26,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hill-Mcgee",NA,"Oceanus","Mary Vega",26170.47,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hill-Mckay",NA,"Isla Solmar","Sessa Samaniego Pantoja",11078.51,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hill-Richardson",NA,"Imazam","Kenneth Orr DDS",15750.26,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hill-Wood",NA,"Mawalara","Sig.ra Cristina Pisano",8167.3,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hines and Sons",NA,"Imazam","Sr(a). Genaro Saiz",26270.23,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hines PLC",NA,"Mawalara","Frédéric Bertrand",25194.38,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hines, Pineda and Kent",NA,"Oceanus","Patrizia Boitani",26936.53,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","FishingCompany","Hines-Douglas",NA,"Oceanus","Dr. Sofía Soto",42266.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hines-Ramos",NA,"Oceanus","Elizabeth Elliott",5019.81,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hinton-Davis",NA,"Oceanus","Michelle Reynolds",53139.77,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Ho, Garcia and Wallace",NA,"Quornova","Jeffrey Fletcher",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Ho, Wilson and Mendoza",NA,"Arvaros","Thibaut Bailly",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hobbs, Gonzalez and Shaw",NA,"Lumakari","Allen Jimenez",6588.31,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hobbs-Harvey",NA,"Novarctica","Daniel Huang",11735.43,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hobbs-Massey",NA,"Uzifrica","Sig. Coriolano Angiolello",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hobbs-Nguyen",NA,"Lumakari","Clémence Chauveau",99866.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hodge and Sons",NA,"Oceanus","Élisabeth Masse",6286.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hodge Group",NA,"Mawalara","Iván Espino",12092.02,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hodge LLC",NA,"Oceanus","Jacob King",8199.57,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hodge, Bates and Burns",NA,"Oceanus","Joaquín Flavio de la Crúz Barajas",5156.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hodge, Jones and Werner",NA,"Oceanus","Mtro. Luis Alva",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hodge-Booker",NA,"Oceanus","Stacey Nelson",29085.3,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hodges Inc",NA,"Novarctica","Catherine-Maryse Regnier",57266.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hodges PLC",NA,"Uzifrica","Maurice Charpentier",9906.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hodges, Cummings and Hernandez",NA,"Oceanus","Jerónimo Elvira Alcaraz Ojeda",12352.4,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hodges, Davis and Rios",NA,"Mawalara","Timoteo Octavio Ortiz Borrego",14366.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hodges, Espinoza and Mcdonald",NA,"Khamposa","Brenda Johnson",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hodges, Gay and Murphy",NA,"Calabrand","Inès Grondin de Vaillant",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hodges, Gilmore and Lucas",NA,"Oceanus","Patricia Peron",6776.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hodges, Robbins and Adams",NA,"Quornova","Hélène Charrier",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hodges, Sheppard and Johnson",NA,"Mawalara","Claire Le Lebon",7966.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hodge-Taylor",NA,"Oceanus","Brooke Franklin",4736.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","LogisticsCompany","Hoffman Group",NA,"Oceanus","Adrien Cousin Le Lévy",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hoffman Inc",NA,"Oceanus","Victor Brady Jr.",15966.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hoffman LLC",NA,"Oceanus","Simonetta Bellucci-Metella",14666.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hoffman Ltd",NA,"Uzifrica","Stéphane Gilles",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hoffman PLC",NA,"Oceanus","Tina Fry",8566.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hoffman-Guerra",NA,"Wysterion","Lucy Da Silva-Pruvost",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Hoffman-Jacobs",NA,"Oceanus","Giustino Comisso",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","LogisticsCompany","Hoffman-May",NA,"Oceanus","Marie Blanc",28661.04,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
